timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,ttl,tcp_window,syn,ack,rst,fin,attack_type,label
2024-01-15 08:51:55.700,10.0.113.226,10.0.218.210,4691,23,TCP,158,59,8050,1,1,0,0,BruteForce,1
2024-01-15 08:51:55.800,10.0.113.226,192.168.1.18,2600,23,UDP,136,57,7828,1,0,0,0,BruteForce,1
2024-01-15 08:51:55.900,10.0.70.160,10.0.172.197,7840,21,ICMP,124,59,8108,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.000,10.0.22.196,10.0.46.235,55900,22,TCP,152,66,8004,1,0,0,0,BruteForce,1
2024-01-15 08:51:56.100,10.0.130.33,192.168.1.12,64157,3389,TCP,70,63,7852,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.200,10.0.113.226,10.0.226.17,27056,22,TCP,119,58,9422,1,0,0,0,BruteForce,1
2024-01-15 08:51:56.300,10.0.17.246,10.0.113.226,9983,23,TCP,147,72,8167,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.400,10.0.214.114,10.0.17.246,27543,3389,TCP,110,67,8654,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.500,10.0.113.226,10.0.113.226,17677,23,UDP,126,55,8769,1,0,0,0,BruteForce,1
2024-01-15 08:51:56.600,10.0.166.112,192.168.1.12,10861,23,TCP,145,58,8586,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.700,10.0.23.141,192.168.1.1,12599,22,UDP,144,66,8614,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.800,10.0.51.24,10.0.51.24,33093,3389,TCP,135,64,8326,1,1,0,0,BruteForce,1
2024-01-15 08:51:56.900,10.0.172.197,10.0.127.94,36460,23,UDP,128,56,8393,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.000,10.0.46.235,192.168.1.19,42195,3389,TCP,168,60,8182,1,0,0,0,BruteForce,1
2024-01-15 08:51:57.100,10.0.70.160,10.0.110.218,20717,21,TCP,116,64,7609,1,0,0,0,BruteForce,1
2024-01-15 08:51:57.200,10.0.226.17,10.0.189.173,17866,21,TCP,75,61,7927,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.300,10.0.189.173,10.0.199.163,46250,3389,TCP,138,65,7942,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.400,10.0.127.94,10.0.102.209,15530,22,ICMP,94,60,8347,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.500,10.0.92.119,10.0.226.17,54987,23,TCP,125,54,9042,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.600,10.0.92.119,10.0.226.17,51691,22,TCP,97,61,8110,1,0,0,0,BruteForce,1
2024-01-15 08:51:57.700,10.0.127.94,10.0.126.12,17605,23,TCP,67,63,7752,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.800,10.0.126.12,192.168.1.16,8995,22,TCP,125,68,8376,1,1,0,0,BruteForce,1
2024-01-15 08:51:57.900,10.0.126.12,10.0.187.193,37568,21,TCP,137,59,8047,1,0,0,0,BruteForce,1
2024-01-15 08:51:58.000,10.0.199.163,10.0.139.113,64572,21,TCP,109,65,8684,1,1,0,0,BruteForce,1
2024-01-15 08:51:58.100,10.0.110.218,192.168.1.19,4748,23,UDP,87,65,8321,1,1,0,0,BruteForce,1
2024-01-15 08:51:58.200,10.0.189.173,192.168.1.6,13121,21,TCP,119,64,7558,1,0,0,0,BruteForce,1
2024-01-15 08:51:58.300,10.0.134.247,10.0.226.17,23036,22,UDP,122,59,8377,1,0,0,0,BruteForce,1
2024-01-15 08:51:58.400,10.0.23.141,10.0.172.197,23283,23,TCP,96,61,7745,1,1,0,0,BruteForce,1
2024-01-15 08:51:58.500,10.0.23.141,10.0.178.90,59071,22,TCP,109,72,8525,1,1,0,0,BruteForce,1
2024-01-15 08:51:58.600,10.0.22.196,10.0.178.90,41363,22,UDP,111,65,8188,1,1,0,0,BruteForce,1
2024-01-15 08:51:58.700,10.0.189.173,192.168.1.12,48493,22,TCP,140,70,8092,1,0,0,0,BruteForce,1
2024-01-15 08:51:58.800,10.0.199.163,10.0.139.113,52723,23,UDP,133,64,8326,1,0,0,0,BruteForce,1
2024-01-15 08:51:58.900,10.0.113.226,10.0.110.218,7164,3389,UDP,127,58,8787,1,1,0,0,BruteForce,1
2024-01-15 08:51:59.000,10.0.21.177,192.168.1.11,50158,22,TCP,133,67,8394,1,0,0,0,BruteForce,1
2024-01-15 08:51:59.100,10.0.182.199,10.0.46.235,23557,21,UDP,100,60,8122,1,1,0,0,BruteForce,1
2024-01-15 08:51:59.200,10.0.92.119,192.168.1.7,61015,21,TCP,80,61,8313,1,0,0,0,BruteForce,1
2024-01-15 08:51:59.300,10.0.182.199,192.168.1.17,3015,23,TCP,92,57,7303,1,1,0,0,BruteForce,1
2024-01-15 08:51:59.400,10.0.22.196,10.0.218.210,16658,23,TCP,135,54,8412,1,1,0,0,BruteForce,1
2024-01-15 08:51:59.500,10.0.113.226,10.0.130.33,34612,21,TCP,96,67,8322,1,1,0,0,BruteForce,1
2024-01-15 08:51:59.600,10.0.226.17,10.0.130.33,5972,22,TCP,90,58,8115,1,0,0,0,BruteForce,1
2024-01-15 08:51:59.700,10.0.187.193,10.0.134.247,30102,21,TCP,125,58,8472,1,0,0,0,BruteForce,1
2024-01-15 08:51:59.800,10.0.126.12,10.0.178.90,43795,3389,TCP,115,64,8228,1,0,0,0,BruteForce,1
2024-01-15 08:51:59.900,10.0.139.113,192.168.1.18,23390,21,TCP,85,71,9210,1,1,0,0,BruteForce,1
2024-01-15 08:52:00.000,10.0.187.193,192.168.1.16,63003,3389,TCP,102,65,7708,1,0,0,0,BruteForce,1
2024-01-15 08:52:00.100,10.0.139.113,192.168.1.15,22875,23,TCP,102,59,7813,1,1,0,0,BruteForce,1
2024-01-15 08:52:00.200,10.0.23.141,192.168.1.9,65480,21,TCP,69,58,7975,1,1,0,0,BruteForce,1
2024-01-15 08:52:00.300,10.0.127.94,10.0.139.113,31614,21,TCP,124,69,7870,1,0,0,0,BruteForce,1
2024-01-15 08:52:00.400,10.0.178.90,192.168.1.18,21559,23,TCP,94,67,8147,1,0,0,0,BruteForce,1
2024-01-15 08:52:00.500,10.0.214.114,192.168.1.2,11626,22,TCP,120,58,8001,1,1,0,0,BruteForce,1
2024-01-15 08:52:00.600,10.0.172.197,10.0.199.163,47775,21,TCP,110,60,8405,1,1,0,0,BruteForce,1
2024-01-15 08:52:00.700,10.0.113.226,10.0.23.141,15783,21,TCP,164,67,8058,1,1,0,0,BruteForce,1
2024-01-15 08:52:00.800,10.0.21.177,10.0.110.218,6803,23,TCP,120,60,8032,1,0,0,0,BruteForce,1
2024-01-15 08:52:00.900,10.0.70.160,192.168.1.5,25797,21,TCP,97,64,7429,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.000,10.0.51.24,10.0.218.210,42076,3389,TCP,145,62,8134,1,0,0,0,BruteForce,1
2024-01-15 08:52:01.100,10.0.102.209,192.168.1.18,24859,21,TCP,115,60,8744,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.200,10.0.193.50,10.0.139.113,55414,21,TCP,84,65,8559,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.300,10.0.51.24,10.0.199.163,30549,22,TCP,121,67,7836,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.400,10.0.92.119,10.0.22.196,61152,21,TCP,142,66,8940,1,0,0,0,BruteForce,1
2024-01-15 08:52:01.500,10.0.218.210,10.0.182.199,50914,23,TCP,122,53,7479,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.600,10.0.22.196,192.168.1.17,61660,23,TCP,112,64,7456,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.700,10.0.189.173,192.168.1.4,20117,22,ICMP,115,56,8369,1,1,0,0,BruteForce,1
2024-01-15 08:52:01.800,10.0.70.160,10.0.21.177,31032,21,UDP,145,70,7853,1,0,0,0,BruteForce,1
2024-01-15 08:52:01.900,10.0.178.90,192.168.1.14,30190,23,TCP,116,68,7777,1,1,0,0,BruteForce,1
2024-01-15 08:52:02.000,10.0.126.12,192.168.1.12,7564,22,UDP,107,72,7811,1,1,0,0,BruteForce,1
2024-01-15 08:52:02.100,10.0.193.50,10.0.23.141,16906,23,TCP,125,63,8322,1,0,0,0,BruteForce,1
2024-01-15 08:52:02.200,10.0.166.112,10.0.110.218,43844,22,TCP,131,62,8274,1,1,0,0,BruteForce,1
2024-01-15 08:52:02.300,10.0.139.113,10.0.214.114,35660,23,TCP,144,72,8925,1,1,0,0,BruteForce,1
2024-01-15 08:52:02.400,10.0.110.218,192.168.1.12,51327,21,UDP,125,63,8234,1,0,0,0,BruteForce,1
2024-01-15 08:52:02.500,10.0.23.141,192.168.1.13,43487,22,TCP,97,64,8250,1,0,0,0,BruteForce,1
2024-01-15 08:52:02.600,10.0.114.58,10.0.193.50,11359,22,UDP,128,67,8443,1,0,0,0,BruteForce,1
2024-01-15 08:52:02.700,10.0.226.17,10.0.22.196,37349,21,TCP,124,57,8072,1,1,0,0,BruteForce,1
2024-01-15 08:52:02.800,10.0.187.193,10.0.92.119,55091,22,TCP,126,61,7718,1,1,0,0,BruteForce,1
2024-01-15 08:52:02.900,10.0.126.12,10.0.139.113,14463,22,ICMP,117,67,8098,1,1,0,0,BruteForce,1
2024-01-15 08:52:03.000,10.0.166.112,10.0.187.193,25421,3389,TCP,82,59,8452,1,1,0,0,BruteForce,1
2024-01-15 08:52:03.100,10.0.17.246,192.168.1.20,27477,3389,UDP,125,67,6899,1,1,0,0,BruteForce,1
2024-01-15 08:52:03.200,10.0.70.160,10.0.172.197,3614,21,TCP,129,65,7933,1,0,0,0,BruteForce,1
2024-01-15 08:52:03.300,10.0.23.141,10.0.17.246,51396,21,TCP,100,70,8966,1,0,0,0,BruteForce,1
2024-01-15 08:52:03.400,10.0.182.199,10.0.187.193,12670,3389,TCP,120,61,7056,1,1,0,0,BruteForce,1
2024-01-15 08:52:03.500,10.0.178.90,192.168.1.15,46232,22,TCP,115,65,7513,1,0,0,0,BruteForce,1
2024-01-15 08:52:03.600,10.0.102.209,192.168.1.8,2253,3389,TCP,115,58,7919,1,1,0,0,BruteForce,1
2024-01-15 08:52:03.700,10.0.113.226,10.0.218.210,50947,23,ICMP,155,64,8652,1,1,0,0,BruteForce,1
2024-01-15 08:52:03.800,10.0.114.58,10.0.130.33,48794,22,TCP,131,69,8436,1,0,0,0,BruteForce,1
2024-01-15 08:52:03.900,10.0.17.246,192.168.1.2,52149,23,UDP,130,62,8171,1,1,0,0,BruteForce,1
2024-01-15 08:52:04.000,10.0.214.114,10.0.139.40,32254,3389,TCP,148,66,8656,1,0,0,0,BruteForce,1
2024-01-15 08:52:04.100,10.0.218.210,10.0.42.192,55837,22,TCP,147,60,8229,1,1,0,0,BruteForce,1
2024-01-15 08:52:04.200,10.0.134.247,192.168.1.10,43849,3389,TCP,77,65,8818,1,0,0,0,BruteForce,1
2024-01-15 08:52:04.300,10.0.214.114,192.168.1.13,41198,21,TCP,114,54,6991,1,1,0,0,BruteForce,1
2024-01-15 08:52:04.400,10.0.113.226,10.0.178.90,32976,21,TCP,141,70,7216,1,1,0,0,BruteForce,1
2024-01-15 08:52:04.500,10.0.22.196,10.0.126.12,1723,22,UDP,113,56,8072,1,0,0,0,BruteForce,1
2024-01-15 08:52:04.600,10.0.127.94,10.0.127.94,28153,23,ICMP,137,68,7569,1,0,0,0,BruteForce,1
2024-01-15 08:52:04.700,10.0.178.90,192.168.1.4,19051,23,TCP,119,71,7354,1,0,0,0,BruteForce,1
2024-01-15 08:52:04.800,10.0.110.218,10.0.42.192,58030,22,TCP,97,61,7759,1,1,0,0,BruteForce,1
2024-01-15 08:52:04.900,10.0.21.177,10.0.226.17,13392,3389,UDP,138,68,8521,1,1,0,0,BruteForce,1
2024-01-15 08:52:05.000,10.0.226.17,10.0.127.94,17370,23,TCP,162,56,8355,1,0,0,0,BruteForce,1
2024-01-15 08:52:05.100,10.0.102.209,192.168.1.5,24631,23,UDP,146,64,8447,1,1,0,0,BruteForce,1
2024-01-15 08:52:05.200,10.0.193.50,192.168.1.18,57492,3389,TCP,165,61,8794,1,0,0,0,BruteForce,1
2024-01-15 08:52:05.300,10.0.126.12,192.168.1.1,43336,21,TCP,100,75,8450,1,0,0,0,BruteForce,1
2024-01-15 08:52:05.400,10.0.189.173,10.0.178.90,10173,3389,TCP,124,59,8481,1,1,0,0,BruteForce,1
2024-01-15 08:52:05.500,10.0.139.113,10.0.22.196,47719,23,TCP,82,59,8531,1,1,0,0,BruteForce,1
2024-01-15 08:52:05.600,10.0.134.247,192.168.1.10,44534,21,UDP,120,63,8052,1,1,0,0,BruteForce,1
2024-01-15 08:52:05.700,10.0.189.173,10.0.114.58,17092,23,TCP,114,63,8586,1,0,0,0,BruteForce,1
2024-01-15 08:52:05.800,10.0.17.246,10.0.21.177,25590,21,TCP,81,59,9021,1,1,0,0,BruteForce,1
2024-01-15 08:52:05.900,10.0.130.33,192.168.1.8,8529,22,TCP,154,52,7666,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.000,10.0.113.226,10.0.126.12,54325,23,TCP,130,57,7409,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.100,10.0.172.197,192.168.1.3,56645,22,UDP,130,66,7630,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.200,10.0.139.113,10.0.193.50,46849,3389,TCP,121,67,7867,1,0,0,0,BruteForce,1
2024-01-15 08:52:06.300,10.0.166.112,10.0.226.17,16982,3389,TCP,114,73,9110,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.400,10.0.187.193,10.0.199.163,29953,23,TCP,85,62,8313,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.500,10.0.139.113,192.168.1.2,57639,3389,TCP,145,60,8849,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.600,10.0.130.33,192.168.1.4,51031,21,UDP,130,73,8334,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.700,10.0.218.210,10.0.126.12,16770,23,TCP,106,71,7786,1,1,0,0,BruteForce,1
2024-01-15 08:52:06.800,10.0.46.235,10.0.189.173,58142,23,ICMP,155,62,7929,1,0,0,0,BruteForce,1
2024-01-15 08:52:06.900,10.0.70.160,10.0.127.94,41504,3389,TCP,129,67,8167,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.000,10.0.214.114,10.0.102.209,3590,21,TCP,126,67,8306,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.100,10.0.130.33,192.168.1.10,3279,21,ICMP,139,65,8300,1,0,0,0,BruteForce,1
2024-01-15 08:52:07.200,10.0.139.113,10.0.46.235,10116,21,TCP,120,70,8421,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.300,10.0.110.218,192.168.1.4,34409,22,TCP,103,59,8546,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.400,10.0.178.90,192.168.1.20,5365,21,TCP,95,80,8848,1,0,0,0,BruteForce,1
2024-01-15 08:52:07.500,10.0.126.12,10.0.127.94,32352,3389,TCP,104,64,8305,1,0,0,0,BruteForce,1
2024-01-15 08:52:07.600,10.0.17.246,10.0.218.210,23250,23,TCP,127,67,9724,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.700,10.0.114.58,192.168.1.3,64929,22,UDP,127,61,8170,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.800,10.0.187.193,192.168.1.12,11687,21,UDP,130,58,7967,1,1,0,0,BruteForce,1
2024-01-15 08:52:07.900,10.0.139.113,10.0.172.197,8837,3389,TCP,85,68,7689,1,0,0,0,BruteForce,1
2024-01-15 08:52:08.000,10.0.22.196,10.0.126.12,52141,3389,TCP,131,66,8006,1,1,0,0,BruteForce,1
2024-01-15 08:52:08.100,10.0.51.24,10.0.17.246,12280,3389,UDP,98,53,7572,1,0,0,0,BruteForce,1
2024-01-15 08:52:08.200,10.0.172.197,192.168.1.11,52309,23,TCP,133,64,8281,1,1,0,0,BruteForce,1
2024-01-15 08:52:08.300,10.0.130.33,10.0.22.196,33304,3389,TCP,96,65,8107,1,1,0,0,BruteForce,1
2024-01-15 08:52:08.400,10.0.92.119,192.168.1.16,48158,21,UDP,133,60,8107,1,0,0,0,BruteForce,1
2024-01-15 08:52:08.500,10.0.193.50,10.0.139.113,12253,3389,UDP,82,65,7399,1,1,0,0,BruteForce,1
2024-01-15 08:52:08.600,10.0.130.33,192.168.1.15,5133,23,TCP,108,70,8230,1,0,0,0,BruteForce,1
2024-01-15 08:52:08.700,10.0.114.58,192.168.1.16,21859,3389,TCP,126,56,8310,1,1,0,0,BruteForce,1
2024-01-15 08:52:08.800,10.0.214.114,192.168.1.16,28196,21,TCP,134,61,8982,1,0,0,0,BruteForce,1
2024-01-15 08:52:08.900,10.0.114.58,192.168.1.18,64689,21,TCP,120,66,7226,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.000,10.0.134.247,192.168.1.2,11870,21,UDP,137,72,8251,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.100,10.0.182.199,10.0.193.50,36770,3389,TCP,141,65,7568,1,0,0,0,BruteForce,1
2024-01-15 08:52:09.200,10.0.189.173,10.0.189.173,19163,22,TCP,109,68,7980,1,0,0,0,BruteForce,1
2024-01-15 08:52:09.300,10.0.114.58,10.0.23.141,63150,22,UDP,102,66,8260,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.400,10.0.139.113,10.0.92.119,64843,22,TCP,139,57,8632,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.500,10.0.70.160,10.0.139.40,22353,21,UDP,115,63,7806,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.600,10.0.23.141,10.0.114.58,46862,23,TCP,131,66,8456,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.700,10.0.226.17,10.0.70.160,36485,21,TCP,119,61,8078,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.800,10.0.22.196,192.168.1.7,22569,23,TCP,98,60,7992,1,1,0,0,BruteForce,1
2024-01-15 08:52:09.900,10.0.187.193,10.0.189.173,39835,22,TCP,90,55,7578,1,0,0,0,BruteForce,1
2024-01-15 08:52:10.000,10.0.51.24,192.168.1.10,9094,23,ICMP,118,51,7202,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.100,10.0.23.141,192.168.1.3,46269,3389,TCP,125,69,8602,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.200,10.0.226.17,10.0.113.226,55024,23,TCP,115,65,7994,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.300,10.0.17.246,192.168.1.1,11282,21,TCP,115,57,8328,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.400,10.0.102.209,10.0.22.196,17767,21,UDP,110,60,8210,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.500,10.0.92.119,192.168.1.5,8867,23,TCP,148,67,9208,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.600,10.0.130.33,192.168.1.18,2977,22,TCP,132,59,8189,1,0,0,0,BruteForce,1
2024-01-15 08:52:10.700,10.0.102.209,10.0.127.94,18659,21,TCP,132,59,8236,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.800,10.0.139.40,10.0.70.160,25252,21,TCP,124,69,9731,1,1,0,0,BruteForce,1
2024-01-15 08:52:10.900,10.0.114.58,192.168.1.5,42653,3389,TCP,113,66,8179,1,1,0,0,BruteForce,1
2024-01-15 08:52:11.000,10.0.166.112,10.0.113.226,4746,23,TCP,116,71,8076,1,0,0,0,BruteForce,1
2024-01-15 08:52:11.100,10.0.42.192,192.168.1.10,45039,23,TCP,89,61,8044,1,0,0,0,BruteForce,1
2024-01-15 08:52:11.200,10.0.182.199,192.168.1.2,44172,21,TCP,100,72,8199,1,0,0,0,BruteForce,1
2024-01-15 08:52:11.300,10.0.17.246,10.0.113.226,64194,3389,TCP,134,61,8786,1,0,0,0,BruteForce,1
2024-01-15 08:52:11.400,10.0.110.218,10.0.127.94,12400,21,ICMP,125,64,7949,1,1,0,0,BruteForce,1
2024-01-15 08:52:11.500,10.0.114.58,192.168.1.15,13288,3389,UDP,122,61,7356,1,0,0,0,BruteForce,1
2024-01-15 08:52:11.600,10.0.17.246,10.0.102.209,36553,3389,TCP,78,64,8405,1,1,0,0,BruteForce,1
2024-01-15 08:52:11.700,10.0.182.199,10.0.218.210,10458,3389,TCP,107,61,9080,1,1,0,0,BruteForce,1
2024-01-15 08:52:11.800,10.0.226.17,10.0.139.40,6070,22,TCP,141,62,8052,1,1,0,0,BruteForce,1
2024-01-15 08:52:11.900,10.0.127.94,192.168.1.19,61765,22,TCP,98,64,7979,1,0,0,0,BruteForce,1
2024-01-15 08:52:12.000,10.0.21.177,192.168.1.19,29888,3389,TCP,100,57,7754,1,1,0,0,BruteForce,1
2024-01-15 08:52:12.100,10.0.218.210,10.0.134.247,27411,21,TCP,129,65,8231,1,0,0,0,BruteForce,1
2024-01-15 08:52:12.200,10.0.102.209,192.168.1.5,26006,3389,UDP,129,63,7586,1,0,0,0,BruteForce,1
2024-01-15 08:52:12.300,10.0.92.119,192.168.1.4,47247,3389,TCP,151,55,8481,1,1,0,0,BruteForce,1
2024-01-15 08:52:12.400,10.0.193.50,10.0.199.163,9420,22,UDP,119,67,7929,1,0,0,0,BruteForce,1
2024-01-15 08:52:12.500,10.0.139.113,10.0.70.160,44674,3389,UDP,124,59,8100,1,1,0,0,BruteForce,1
2024-01-15 08:52:12.600,10.0.134.247,10.0.187.193,5935,23,TCP,115,67,7872,1,1,0,0,BruteForce,1
2024-01-15 08:52:12.700,10.0.193.50,192.168.1.20,24548,21,TCP,138,68,8120,1,0,0,0,BruteForce,1
2024-01-15 08:52:12.800,10.0.187.193,10.0.130.33,28246,22,ICMP,109,58,7651,1,0,0,0,BruteForce,1
2024-01-15 08:52:12.900,10.0.139.40,10.0.187.193,55815,21,TCP,147,68,8381,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.000,10.0.70.160,10.0.23.141,30557,23,TCP,152,71,7830,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.100,10.0.51.24,10.0.130.33,26155,3389,TCP,125,68,8715,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.200,10.0.214.114,10.0.70.160,52674,23,TCP,93,64,7982,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.300,10.0.130.33,192.168.1.15,57409,22,TCP,129,72,7847,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.400,10.0.166.112,10.0.21.177,9605,23,TCP,126,59,7981,1,0,0,0,BruteForce,1
2024-01-15 08:52:13.500,10.0.22.196,10.0.126.12,14263,21,UDP,117,56,8567,1,0,0,0,BruteForce,1
2024-01-15 08:52:13.600,10.0.134.247,192.168.1.4,10997,3389,ICMP,119,60,9148,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.700,10.0.187.193,10.0.113.226,63481,21,TCP,116,61,8475,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.800,10.0.127.94,10.0.17.246,9553,22,TCP,109,66,8430,1,1,0,0,BruteForce,1
2024-01-15 08:52:13.900,10.0.21.177,192.168.1.15,37879,22,UDP,105,70,7586,1,1,0,0,BruteForce,1
2024-01-15 08:52:14.000,10.0.126.12,10.0.226.17,12089,3389,TCP,146,54,8297,1,1,0,0,BruteForce,1
2024-01-15 08:52:14.100,10.0.23.141,192.168.1.4,31685,3389,TCP,138,67,8311,1,1,0,0,BruteForce,1
2024-01-15 08:52:14.200,10.0.22.196,10.0.46.235,14322,3389,TCP,87,67,8722,1,0,0,0,BruteForce,1
2024-01-15 08:52:14.300,10.0.187.193,192.168.1.1,17728,23,TCP,122,70,8645,1,1,0,0,BruteForce,1
2024-01-15 08:52:14.400,10.0.189.173,192.168.1.19,17416,23,TCP,107,63,8291,1,0,0,0,BruteForce,1
2024-01-15 08:52:14.500,10.0.189.173,10.0.70.160,63827,3389,TCP,124,64,8365,1,0,0,0,BruteForce,1
2024-01-15 08:52:14.600,10.0.102.209,10.0.214.114,65510,22,TCP,140,69,7999,1,0,0,0,BruteForce,1
2024-01-15 08:52:14.700,10.0.22.196,192.168.1.18,25452,3389,TCP,127,61,8108,1,1,0,0,BruteForce,1
2024-01-15 08:52:14.800,10.0.17.246,10.0.114.58,64342,21,TCP,83,70,8158,1,0,0,0,BruteForce,1
2024-01-15 08:52:14.900,10.0.114.58,10.0.134.247,24502,21,TCP,88,55,8722,1,0,0,0,BruteForce,1
2024-01-15 08:52:15.000,10.0.92.119,10.0.226.17,25921,21,TCP,101,65,8375,1,0,0,0,BruteForce,1
2024-01-15 08:52:15.100,10.0.130.33,192.168.1.13,54832,23,TCP,153,53,8068,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.200,10.0.130.33,10.0.70.160,13659,21,ICMP,95,64,8348,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.300,10.0.139.40,192.168.1.13,5681,3389,UDP,111,70,8556,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.400,10.0.218.210,10.0.214.114,55094,22,UDP,134,73,8225,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.500,10.0.226.17,10.0.214.114,63411,22,UDP,122,72,7154,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.600,10.0.51.24,10.0.218.210,18999,21,TCP,112,61,7925,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.700,10.0.218.210,192.168.1.18,62778,3389,UDP,131,55,7660,1,0,0,0,BruteForce,1
2024-01-15 08:52:15.800,10.0.110.218,10.0.127.94,5989,22,TCP,128,63,9072,1,1,0,0,BruteForce,1
2024-01-15 08:52:15.900,10.0.92.119,10.0.193.50,31574,22,ICMP,117,60,7978,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.000,10.0.166.112,10.0.22.196,32463,22,TCP,146,62,7530,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.100,10.0.114.58,192.168.1.15,40945,23,TCP,79,66,8257,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.200,10.0.110.218,192.168.1.19,25866,3389,UDP,97,55,8174,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.300,10.0.182.199,192.168.1.16,16493,23,UDP,116,55,8582,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.400,10.0.51.24,192.168.1.20,43456,21,TCP,137,67,7979,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.500,10.0.178.90,10.0.139.40,38765,23,TCP,77,56,8508,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.600,10.0.114.58,192.168.1.6,59690,23,TCP,104,70,8430,1,1,0,0,BruteForce,1
2024-01-15 08:52:16.700,10.0.199.163,192.168.1.20,55773,23,TCP,83,60,8704,1,0,0,0,BruteForce,1
2024-01-15 08:52:16.800,10.0.21.177,10.0.139.40,34017,22,TCP,127,54,8076,1,0,0,0,BruteForce,1
2024-01-15 08:52:16.900,10.0.17.246,10.0.23.141,45539,23,TCP,116,61,8112,1,1,0,0,BruteForce,1
2024-01-15 08:52:17.000,10.0.139.40,192.168.1.20,61139,23,TCP,138,62,8560,1,0,0,0,BruteForce,1
2024-01-15 08:52:17.100,10.0.139.113,192.168.1.13,1244,23,TCP,146,68,7331,1,1,0,0,BruteForce,1
2024-01-15 08:52:17.200,10.0.182.199,10.0.51.24,45223,23,UDP,137,62,7866,1,0,0,0,BruteForce,1
2024-01-15 08:52:17.300,10.0.102.209,10.0.187.193,51244,21,TCP,135,62,8621,1,0,0,0,BruteForce,1
2024-01-15 08:52:17.400,10.0.139.40,192.168.1.4,34654,21,TCP,108,68,8122,1,1,0,0,BruteForce,1
2024-01-15 08:52:17.500,10.0.199.163,10.0.23.141,18215,3389,TCP,119,68,8207,1,0,0,0,BruteForce,1
2024-01-15 08:52:17.600,10.0.113.226,192.168.1.9,9552,23,UDP,119,66,9219,1,1,0,0,BruteForce,1
